,A,B,C,D,E,F,G,H,J,K
6.0,11554,11442,11358,10167,10951,11439,11437,10726,11439,11059
16.0,12404,12315,12203,10574,11431,12312,12310,11597,12312,11880
25.0,12975,12086,11853,11997,11934,12083,12081,12118,12083,12376
