,A,B,C,D,E,F,G,H,J,K
6.0,6385680,6149749,6149749,6138132,4629371,6166435,5978372,5136692,5978008,4827812
15.0,6616764,6405964,6405964,6301008,4840561,6347818,6507530,5428544,6249789,5047936
24.0,6837852,6748173,6748173,6507396,5093127,6571465,6748962,5640536,6540354,5230544
