,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層A,2.0,低層,A,5792110,8870,653
4.0/F中層A,4.0,中層,A,5850227,8959,653
6.0/F高層A,6.0,高層,A,5907691,9047,653
2.0/F低層B,2.0,低層,B,3972540,8580,463
4.0/F中層B,4.0,中層,B,4011895,8665,463
6.0/F高層B,6.0,高層,B,4051250,8750,463
2.0/F低層C,2.0,低層,C,3991523,8621,463
4.0/F中層C,4.0,中層,C,4030878,8706,463
6.0/F高層C,6.0,高層,C,4070696,8792,463
2.0/F低層D,2.0,低層,D,4418198,6766,653
4.0/F中層D,4.0,中層,D,4462602,6834,653
6.0/F高層D,6.0,高層,D,4507659,6903,653
2.0/F低層E,2.0,低層,E,5792110,8870,653
4.0/F中層E,4.0,中層,E,5850227,8959,653
6.0/F高層E,6.0,高層,E,5907691,9047,653
2.0/F低層F,2.0,低層,F,3986910,8574,465
4.0/F中層F,4.0,中層,F,4026900,8660,465
6.0/F高層F,6.0,高層,F,4066425,8745,465
2.0/F低層G,2.0,低層,G,3883680,8352,465
4.0/F中層G,4.0,中層,G,4026900,8660,465
6.0/F高層G,6.0,高層,G,4066425,8745,465
2.0/F低層H,2.0,低層,H,5792110,8870,653
4.0/F中層H,4.0,中層,H,5850227,8959,653
6.0/F高層H,6.0,高層,H,5907691,9047,653
