,1,10,11,12,3,4,5,6,7,8,9
2.0,9017,8467,9119,9217,9443,9428,9443,9443,9217,9119,9119
4.0,9113,8542,9217,9316,9544,9531,7769,9544,9316,9217,9217
6.0,7773,8622,9311,9410,9640,9627,9640,9640,9410,9311,9311
