,A,B,C,D,E,F,G,H
10.0,12609,11574,11744,12880,12319,12915,12924,12265
18.0,13012,11703,12330,13395,12760,13440,13452,13151
25.0,13377,12055,12657,13850,13230,12836,12972,13142
