,1,10,11,12,13,14,16,18,19,2,20,21,22,23,3,4,5,6,7,9
7.0,2657856,3030352,2944621,3653182,2986840,3036322,3429435,2980061,3049612,2932660,3309063,3309063,3036322,3040752,3036322,3319821,3314931,3036322,2992908,2906605
18.0,2819781,3207594,3102329,3858920,3185655,3213965,3618585,3167007,3233014,3100557,3501729,3501729,3213965,3216180,3193144,3511998,3481191,3222825,3163020,3061320
29.0,2990469,3023722,3030120,3534323,3087773,3029677,3266960,3387178,3414201,3000882,3289992,3289992,3029677,3020374,3388064,3707109,3671901,3428377,3337562,3210700
