,A,B,C,D,E,F,G,H,J,K
7.0,9061,9047,9348,9061,9751,9087,9043,8868,9074,9802
20.0,10604,9138,10324,10604,10525,10361,10583,9624,10549,10939
33.0,11295,9639,11020,11295,11199,10805,11273,10555,11254,11646
