,1,10,11,12,3,4,5,6,7,8,9
2.0,390,423,445,383,423,423,423,405,364,422,430
4.0,390,423,445,383,423,423,423,405,364,422,430
6.0,390,423,445,383,423,423,423,405,364,422,430
