,1,2,3,4,5,6,7,8
8.0,5357950,5357950,4038892,3999424,5313100,5363800,4008532,4050024
22.0,5755750,5755750,4321746,4280254,5697250,5735600,4290374,4330854
34.0,6009250,6009250,4618262,4518580,6089850,6034600,4586890,4641032
