,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層1,2.0,低層,1,2443350,6265,390
3.0/F中層1,3.0,中層,1,2455440,6296,390
4.0/F高層1,4.0,高層,1,2467920,6328,390
2.0/F低層10,2.0,低層,10,,,
3.0/F中層10,3.0,中層,10,,,
4.0/F高層10,4.0,高層,10,,,
2.0/F低層11,2.0,低層,11,,,
3.0/F中層11,3.0,中層,11,,,
4.0/F高層11,4.0,高層,11,2418900,7330,330
2.0/F低層12,2.0,低層,12,,,
3.0/F中層12,3.0,中層,12,,,
4.0/F高層12,4.0,高層,12,,,
2.0/F低層15,2.0,低層,15,,,
3.0/F中層15,3.0,中層,15,,,
4.0/F高層15,4.0,高層,15,,,
2.0/F低層17,2.0,低層,17,,,
3.0/F中層17,3.0,中層,17,,,
4.0/F高層17,4.0,高層,17,,,
2.0/F低層2,2.0,低層,2,,,
3.0/F中層2,3.0,中層,2,,,
4.0/F高層2,4.0,高層,2,,,
2.0/F低層3,2.0,低層,3,,,
3.0/F中層3,3.0,中層,3,,,
4.0/F高層3,4.0,高層,3,,,
2.0/F低層4,2.0,低層,4,,,
3.0/F中層4,3.0,中層,4,,,
4.0/F高層4,4.0,高層,4,,,
2.0/F低層5,2.0,低層,5,,,
3.0/F中層5,3.0,中層,5,,,
4.0/F高層5,4.0,高層,5,,,
2.0/F低層6,2.0,低層,6,,,
3.0/F中層6,3.0,中層,6,,,
4.0/F高層6,4.0,高層,6,,,
2.0/F低層7,2.0,低層,7,,,
3.0/F中層7,3.0,中層,7,,,
4.0/F高層7,4.0,高層,7,,,
2.0/F低層8,2.0,低層,8,,,
3.0/F中層8,3.0,中層,8,2687550,7790,345
4.0/F高層8,4.0,高層,8,,,
2.0/F低層9,2.0,低層,9,,,
3.0/F中層9,3.0,中層,9,,,
4.0/F高層9,4.0,高層,9,,,
