,1,10,11,12,13,2,3,4,5,6,7,8
2.0,3895200,3440500,3083280,3024120,3395507,4053000,4053000,4053000,4142040,4137840,3895200,4251085
4.0,3935200,3475850,3114890,3015420,3459400,4095000,4095000,4095000,4183620,4113900,3935200,4294695
6.0,3974400,3510150,3145630,3080960,3494347,4135740,4135740,4135740,4224780,4154640,3974400,4337860
