,subjFloor,floorLv,unitNo,price,npsf,nfa
12.0/F低層A,12.0,低層,A,15193596,14694,1034
27.0/F中層A,27.0,中層,A,16468518,15927,1034
41.0/F高層A,41.0,高層,A,18280086,17679,1034
12.0/F低層B,12.0,低層,B,13539900,16412,825
27.0/F中層B,27.0,中層,B,14959725,18133,825
41.0/F高層B,41.0,高層,B,15715425,19049,825
12.0/F低層C,12.0,低層,C,8743064,14971,584
27.0/F中層C,27.0,中層,C,9252312,15843,584
41.0/F高層C,41.0,高層,C,10390528,17792,584
12.0/F低層D,12.0,低層,D,9965538,15894,627
27.0/F中層D,27.0,中層,D,10522314,16782,627
41.0/F高層D,41.0,高層,D,10543632,16816,627
12.0/F低層E,12.0,低層,E,8709753,16341,533
27.0/F中層E,27.0,中層,E,9506055,17835,533
41.0/F高層E,41.0,高層,E,10255453,19241,533
12.0/F低層F,12.0,低層,F,8002771,15661,511
27.0/F中層F,27.0,中層,F,7906192,15472,511
41.0/F高層F,41.0,高層,F,8491287,16617,511
