,1,2,3,4,5,6,7,8
7.0,8688,8617,9051,9079,8688,8688,8520,9228
20.0,9367,9288,9702,9737,9367,9367,9137,9893
33.0,10054,9972,10306,10349,10054,10054,10369,10496
