,A,B,C,D,E,F,G,H,J,K
6.0,11402,11230,11418,11337,10694,11411,11516,10533,11411,10848
12.0,11757,11579,11773,11691,11034,11767,11874,10859,11767,11188
18.0,12037,11932,12049,11975,11388,12044,12164,11213,12044,11546
