,A,B,C,D,E,F,G,H
17.0,6410026,7921320,9254432,6743751,6788306,8761247,8404494,6358270
30.0,6627038,8295000,9088695,6773767,7001232,9185319,8478043,6803190
45.0,6899892,8905512,9909328,7157878,7403634,9926103,9206897,7187274
