,A,B,C,D,E,F,G,H,J,K
6.0,6246544,5982208,7645410,7544634,6034392,8524577,6059088,6275244,7637658,5331968
16.0,6536520,6252464,8014276,7757814,6308064,8928815,6339312,6736488,8003294,5649468
25.0,6775576,6271260,7958074,7503290,6379128,8599520,6319656,7080160,7481972,6001512
