,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
17.0/F低層A,17.0,低層,A,15265696,18002,848,380,4,HCW
36.0/F中層A,36.0,中層,A,14515039,17137,847,338,4,HCW
53.0/F高層A,53.0,高層,A,15176280,18067,840,372,4,HCW
17.0/F低層B,17.0,低層,B,14331570,17435,822,350,5,HCW
36.0/F中層B,36.0,中層,B,14723664,17912,822,307,4,HCW
53.0/F高層B,53.0,高層,B,14859220,18121,820,308,4,HCW
17.0/F低層C,17.0,低層,C,14289519,16831,849,333,4,HCW
36.0/F中層C,36.0,中層,C,14791068,17994,822,381,4,HCW
53.0/F高層C,53.0,高層,C,14998620,18291,820,382,4,HCW
17.0/F低層D,17.0,低層,D,11725238,15071,778,300,4,HCW
36.0/F中層D,36.0,中層,D,11760411,15871,741,347,4,HCW
53.0/F高層D,53.0,高層,D,12669416,17144,739,340,4,HCW
17.0/F低層E,17.0,低層,E,9393761,16003,587,378,4,HCW
36.0/F中層E,36.0,中層,E,9422010,16106,585,360,4,HCW
53.0/F高層E,53.0,高層,E,9739188,16734,582,344,4,HCW
17.0/F低層F,17.0,低層,F,7246312,15128,479,373,4,HCW
36.0/F中層F,36.0,中層,F,7383376,16016,461,390,3,HCW
53.0/F高層F,53.0,高層,F,7951338,17361,458,365,3,HCW
17.0/F低層G,17.0,低層,G,7916912,16528,479,363,3,HCW
36.0/F中層G,36.0,中層,G,7494477,16257,461,336,3,HCW
53.0/F高層G,53.0,高層,G,7877309,17237,457,343,3,HCW
17.0/F低層H,17.0,低層,H,9349904,15032,622,409,4,HCW
36.0/F中層H,36.0,中層,H,9369976,16072,583,368,3,HCW
53.0/F高層H,53.0,高層,H,9133725,15775,579,361,3,HCW
