,A,B,C,D,E,F,G,H,J,K
7.0,4660224,4936623,4602208,4628200,3571697,3950892,4684496,4840784,3950892,3337664
16.0,4858544,5120424,4785728,4824424,3719530,4116420,4882816,4882816,4116420,3485497
24.0,5042064,5297724,4948528,5005464,3858312,4270332,5066336,5066336,4270332,3616952
