,A,B,C,D,E,F,G,H,J,K
6.0,7790,7656,7655,7663,7634,7809,7647,7655,7842,7802
16.0,8156,8027,8025,8034,7971,8125,8011,8025,7927,8202
25.0,8433,8034,8032,8042,8413,8515,8010,8032,8247,8514
