,1,2,3,4,5,6,7,8
6.0,5175412,5065456,5044111,5064577,5017584,5174290,4693536,4544968
14.0,5166810,5084156,5056618,5082390,5159704,5056480,5131660,4724614
23.0,5402430,4967842,5310169,5363229,5465262,5295092,5351859,4994841
