,A,B,C,D,E,F,G,H,J,K
5.0,7990,8054,8021,8032,8394,8271,8021,7885,8271,8394
15.0,8386,8454,8419,8433,8811,8682,8419,8284,8682,8811
24.0,8743,8814,8778,8792,9186,9051,8778,8641,9051,9186
