,A,B,C,D,E,F,G,H,J,K
6.0,7374,7377,7374,7389,7694,7577,7374,7374,7554,7671
15.0,7702,7704,7702,7718,8034,7915,7702,7702,7890,8009
24.0,8028,8030,8028,8044,8370,8250,8839,8028,8223,8343
