,A,B,C,D,E,F,G,H,J,K
6.0,8482,8500,8203,8178,8415,8150,8166,8117,8193,8415
15.0,8840,8918,8774,8626,8893,8513,8763,8659,8556,8893
24.0,9175,9396,9258,9275,9459,9139,9260,9168,8911,9459
