,A,B,C,D,E,F,G,H,J,K
6.0,11395,12270,11705,11857,12285,11157,11762,11702,11504,12203
16.0,11958,12113,11879,12440,12870,11715,12117,12303,11249,12128
25.0,12417,12386,12201,12661,12627,12034,12225,12180,11760,12433
