,A,B,C,D,E,F,G,H,J,K
6.0,8918,10480,8723,10267,10487,9804,10594,8752,10267,10275
17.0,9435,11055,9196,9295,11063,10351,11169,9234,10828,10825
28.0,9982,11291,9583,10812,11299,10930,11800,9618,10868,11237
