,A,B,C,D,E,F,G,H,J,K
6.0,9688,9415,9182,9121,9415,9302,9152,9182,8919,9149
16.0,10143,9870,9627,9564,9870,9727,9601,9627,9392,9593
25.0,10568,10289,10033,9970,10289,10136,10011,10033,9810,9999
