,A,B,C,D,E,F,G,H,J,K
7.0,11712,11490,10867,10690,12214,10693,12215,10936,10993,11939
16.0,12229,11846,11815,11063,12781,11508,12426,11322,11948,12473
25.0,12863,12327,12306,11777,13317,11974,12905,11776,12486,13142
