,A,B,C,D,E,F,G,H
7.0,6262725,8329776,8514033,6396629,6170136,7760824,7975600,6515046
18.0,6992962,8905668,9165486,6887447,6697272,8445344,8098332,6982399
28.0,7323651,9621315,9608148,7250305,7269552,8987308,9299037,7514364
