,1,10,2,3,4,5,6,8,9
6.0,9164,9836,9284,9860,8970,9874,9149,9869,9031
18.0,9693,10420,9816,8502,9493,10462,9672,10453,9556
29.0,10157,10965,10284,8985,9945,11008,10134,10996,10015
