,A,B,C,D,E,F,G,H,J,K
6.0,4365408,4352430,4365408,4315176,3316114,3667268,4365408,4365408,3656136,3306201
15.0,4559584,4553064,4559584,4507312,3462654,3830860,4559584,4559584,3818760,3451879
24.0,4752576,4745730,4752576,4697696,3607470,3993000,5232688,4752576,3979932,3595833
