,A,B,C,D,E,F,G,H,J,K
6.0,11435,11438,11435,11450,8550,11694,11435,8070,11699,11945
15.0,11989,11993,11989,12006,8938,12261,11989,8461,12266,12524
24.0,12544,12548,12544,12562,9325,12829,12544,8853,12834,13104
