,A,B,C,D,E,F,G,H
3.0,5257890,5143260,5221460,5264000,5318050,5451920,5220540,5881580
7.0,5354710,5798300,5319440,5361290,5417220,5354860,5453300,6000020
11.0,5451530,5330940,5415580,5458580,5514980,5449620,5414660,5492420
