,A,B,C,D,E,F,G,H,J,K
6.0,5021344,5023500,4856176,4775952,3626865,3944600,4834272,4805264,3965412,3626865
15.0,5233280,5270538,5194208,5037584,3832883,4120292,5187696,5126128,4141104,3832883
24.0,5431600,5553036,5480736,5416600,4076829,4423276,5481920,5427456,4312924,4076829
