,A,B,C,D,E,F,G,H,J,K
6.0,4127088,4528615,5178648,5144244,4528615,3962652,5308160,5178648,5030316,5306420
16.0,4320918,4747470,5429628,5394096,4747470,4143702,5568580,5429628,5297088,5563940
25.0,4501968,4949009,5658612,5623080,4949009,4317936,5806380,5658612,5532840,5799420
