,A,B,C,D,E,F,G,H,J,K
6.0,4970600,4844196,4802460,5029760,3495756,4208750,4841376,4844196,4319861,3196278
16.0,5228120,5095740,5052876,5289600,3681492,4428086,5092920,5095740,3897543,3309594
26.0,5481000,5342208,5295396,5546540,3737724,4643574,5339952,5342208,4077918,3497034
