,1,10,2,3,4,5,6,8,9
6.0,5489236,4003252,5189756,4013020,5785650,4018718,5114291,4016683,5824995
18.0,5806107,4240940,5487144,3460314,6122985,4258034,5406648,4254371,6163620
29.0,6084043,4462755,5748756,3656895,6414525,4480256,5664906,4475372,6459675
