,A,B,C,D,E,F,G,H,J,K
6.0,4611680,4524696,4531760,4498181,3290254,3779556,4527024,4531760,3787686,3362662
16.0,4828352,4743957,4750800,4715958,3435501,3932500,4742512,4750800,3828741,3535062
25.0,4992336,4748094,4754944,4720654,3626003,4121260,4741920,4754944,3983301,3669534
