,A,B,C,D,E,F,G,H,J,K
6.0,6313008,5989320,6178344,7142176,5935608,8330785,6099912,7275898,7484556,6031992
16.0,6451832,6264148,7737142,7531714,6226920,8532147,6263712,7474220,7737142,6139688
25.0,6693032,6315964,7754584,7792698,6245568,8928058,6283872,7611172,7754584,6258052
