,A,B,C,D,E,F,G,H
6.0,12775,12140,10983,12595,12380,10631,10700,12615
12.0,13137,12783,11286,12943,11501,10944,11019,12970
19.0,12943,12566,11640,13348,11924,11314,11393,13410
