,A,B,C,D,E,F,G,H,J,K
6.0,7979,7980,7968,8042,8276,8175,7979,7979,8204,8297
14.0,8322,8324,8307,8388,8628,8529,8322,8322,8686,8660
23.0,8681,8683,8665,8750,8991,8890,8681,8681,9017,9025
