,A,B,C,D,E,F,G,H,J,K
6.0,11476,11524,11201,11201,11532,10808,11650,10961,11002,11399
16.0,12051,12176,11767,11767,12191,11330,12284,11603,11537,11940
25.0,12468,12606,12170,12170,12628,11748,12793,11774,11984,12554
