,A,B,C,D,E,F,G,H,J,K
7.0,6277632,5836920,7020082,6905740,6155856,8094601,6156360,7064656,7101478,6065012
16.0,6554744,6017768,7632490,7146698,6441624,8711556,6262704,7314012,7718408,6336284
25.0,6894568,6262116,7949676,7607942,6711768,9064318,6504120,7607296,8065956,6676136
