,A,B,C,D,E,F,G,H,J,K
6.0,11546,12369,11183,11624,12328,11380,12329,11116,11725,12005
15.0,12075,12864,11733,12372,12517,12005,12722,11587,12374,12385
25.0,13020,13094,12362,13016,13212,12483,13078,12374,12968,13036
