,1,10,11,13,15,16,18,6,8,9
7.0,2124185,2771132,2244720,2124185,2644352,1858125,2124185,2550272,2345805,1923482
16.0,2221202,2894918,2331952,2221202,2762646,1945500,2221202,2663968,2433585,2011801
25.0,2312017,3014518,2433096,2312017,2877544,2021250,2312017,2772768,2542540,2094422
