,1,2,3,4,5,6,7,8
5.0,5976916,6185781,5832510,5671809,6008604,6180468,5832959,5623332
13.0,6228090,6443703,6139177,5908617,6258846,6481377,6075868,5857566
21.0,6479264,6703074,6317879,6147141,6510486,6732537,6320573,6094374
