,13,14,18,2,3,5,6,8,9
9.0,2426311,2026640,2440930,2026640,3116178,2048200,2822272,2041270,2127796
20.0,2554338,2136056,2572944,2136056,3283020,2159080,2974592,2153690,2366298
29.0,2652241,2227424,2672176,2227424,3406806,2251865,3089920,2247245,2456652
