,A,B,C,D,E,F,G,H
8.0,5437062,5476646,5510498,5549853,5264772,6098553,6000360,5462712
15.0,5647374,5654152,5821242,5748762,5544132,6289556,6227280,5331336
22.0,5848578,5980086,6022184,5950590,5742400,6502975,6461175,5853168
