,A,B,C,D,E,F,G,H,J,K
6.0,7687316,6204160,6106100,7186900,6176843,5813772,6250460,6126400,7186900,6082800
17.0,8132970,6544560,6437200,6506500,6516107,6138143,6589710,6463800,7579600,6408400
28.0,8604484,6684272,6708100,7568400,6655111,6481490,6962000,6732600,7607600,6652304
