,A,B,C,D,E,F,G,H,J,K
3.0,5097852,4058941,4192634,5119776,4835200,5034880,3890640,4449529,3947844,5143092
8.0,5208864,4173266,4379858,5233224,4941440,5043200,3984948,4541527,4420746,5237400
13.0,5317092,4322292,4205008,5343888,5045760,5150080,5317092,4630028,4517317,5347020
