,13,14,18,2,3,5,6,8,9
9.0,5477,5390,5510,5390,5211,5320,5188,5302,5228
20.0,5766,5681,5808,5681,5490,5608,5468,5594,5814
29.0,5987,5924,6032,5924,5697,5849,5680,5837,6036
