,A,B,C,D,E,F,G,H,J,K
6.0,8570,8589,8515,8672,8206,8750,8584,8589,8981,7503
16.0,9014,9035,8959,9120,8642,9206,9030,9035,8103,7769
26.0,9450,9472,9389,9563,8774,9654,9468,9472,8478,8209
