,1,2,3,4,5,6,7,8
6.0,12942,12067,12829,12425,12919,12942,12737,12371
14.0,13068,12568,13413,12902,13408,13308,13245,13059
23.0,13697,13664,13806,13366,13953,13697,13699,14470
