,A,B,C,D,E,F,G,H,J,K
6.0,6188656,6283452,7224218,7509104,6213312,8614660,6213816,7180936,7574350,6098540
15.0,6472200,6534912,7579518,7992312,6308568,9087785,6411888,7485202,7993604,6291580
25.0,6978720,6651752,7985852,8408336,6658848,9449631,6591312,7993604,8377328,6622288
