,A,B,C,D,E,F,G,H,J,K
6.0,4093008,4519957,5288628,5288628,4628182,3780324,5378340,5288628,5296524,4908540
16.0,4278744,4695522,5066412,5066412,4841265,3909828,5142860,5066412,5543556,5145760
26.0,3985230,4881669,5652972,5652972,5142852,4046574,5446200,5652972,5690760,5438660
