,A,B,C,D,E,F,G,H
6.0,14945,15237,14986,14533,14943,15161,15040,14857
16.0,15803,15816,16105,15334,15635,16063,15786,15441
26.0,16568,16643,16878,16072,16582,16859,16545,16198
