,1,2,3,4,5,6,7,8
4.0,5563740,5563740,5563740,5563740,5563740,5466006,5530434,5563740
10.0,5738460,5738460,5738460,5738460,5738460,5635812,5738460,5738460
16.0,5912634,5912634,5912634,5912634,5912634,5811624,5912634,5912634
