,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層1,4.0,低層,1,8763216,14226,616,300,3,HCW
10.0/F中層1,10.0,中層,1,10203424,16564,616,295,3,HCW
17.0/F高層1,17.0,高層,1,9857232,16002,616,286,3,HCW
4.0/F低層2,4.0,低層,2,10625135,17165,619,325,3,HCW
10.0/F中層2,10.0,中層,2,11081957,17903,619,276,3,HCW
17.0/F高層2,17.0,高層,2,11598203,18737,619,311,3,HCW
4.0/F低層3,4.0,低層,3,9199578,14862,619,288,3,HCW
10.0/F中層3,10.0,中層,3,9470081,15299,619,297,3,HCW
17.0/F高層3,17.0,高層,3,9746774,15746,619,295,3,HCW
4.0/F低層4,4.0,低層,4,9207246,16383,562,286,3,HCW
10.0/F中層4,10.0,中層,4,9506792,16916,562,295,3,HCW
17.0/F高層4,17.0,高層,4,9230850,16425,562,287,3,HCW
4.0/F低層5,4.0,低層,5,10023832,17836,562,367,4,HCW
10.0/F中層5,10.0,中層,5,9494428,16894,562,249,3,HCW
17.0/F高層5,17.0,高層,5,9108896,16208,562,243,3,HCW
4.0/F低層6,4.0,低層,6,8422176,16912,498,316,4,HCW
10.0/F中層6,10.0,中層,6,8690100,17450,498,322,4,HCW
17.0/F高層6,17.0,高層,6,9495090,18765,506,296,4,HCW
4.0/F低層7,4.0,低層,7,8318094,16703,498,218,3,HCW
10.0/F中層7,10.0,中層,7,9471462,19019,498,361,4,HCW
17.0/F高層7,17.0,高層,7,8252358,16571,498,217,3,HCW
4.0/F低層8,4.0,低層,8,10044496,16306,616,289,3,HCW
10.0/F中層8,10.0,中層,8,10403008,16888,616,319,3,HCW
17.0/F高層8,17.0,高層,8,11194568,18173,616,352,3,HCW
