,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
4.0,320,330,330,320,320,330,330,320,330,330,320,320,330,330,320,320
9.0,320,330,330,320,320,330,330,320,330,330,320,320,330,330,320,320
14.0,320,330,330,320,320,330,330,320,330,330,320,320,330,330,320,320
