,A,B,C,D,E,F,G,H,J,K
7.0,7872,8353,7774,7925,8287,8163,7913,8177,8163,7744
16.0,8207,8664,8084,8261,8630,8505,8248,8248,8505,8087
24.0,8517,8964,8359,8571,8952,8823,8558,8558,8823,8392
