,A,B,C,D,E,F,G,H,J,K
6.0,4288448,4815468,4662592,4527531,3266980,3614996,4288448,4250560,3608493,3266980
15.0,4476112,4469733,4476112,4777006,3410072,3773264,4476112,4437632,3766917,3410072
25.0,4685088,4677765,4685088,5062288,3569111,3949440,4685088,4637728,3942246,3569111
