,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,8703064,14776,589
16.0/F中層A,16.0,中層,A,9398084,15956,589
26.0/F高層A,26.0,高層,A,10021835,17015,589
6.0/F低層B,6.0,低層,B,8932096,15088,592
16.0/F中層B,16.0,中層,B,9670320,16335,592
26.0/F高層B,26.0,高層,B,10190688,17214,592
6.0/F低層C,6.0,低層,C,8670376,14872,583
16.0/F中層C,16.0,中層,C,9137359,15673,583
26.0/F高層C,26.0,高層,C,9988539,17133,583
6.0/F低層D,6.0,低層,D,7695397,15299,503
16.0/F中層D,16.0,中層,D,8170732,16244,503
26.0/F高層D,26.0,高層,D,8554018,17006,503
6.0/F低層E,6.0,低層,E,7410912,15504,478
16.0/F中層E,16.0,中層,E,7463492,15614,478
26.0/F高層E,26.0,高層,E,8074376,16892,478
6.0/F低層F,6.0,低層,F,7021500,15100,465
16.0/F中層F,16.0,中層,F,7101015,15271,465
26.0/F高層F,26.0,高層,F,7853385,16889,465
6.0/F低層G,6.0,低層,G,8775759,14849,591
16.0/F中層G,16.0,中層,G,9248559,15649,591
26.0/F高層G,26.0,高層,G,10109646,17106,591
6.0/F低層H,6.0,低層,H,8246592,14832,556
16.0/F中層H,16.0,中層,H,8690836,15631,556
26.0/F高層H,26.0,高層,H,9125628,16413,556
