,A,B,C,D,E,F,G,H,J,K
6.0,6107720,6233160,7561430,7659622,6191640,8445849,5928048,7559492,7431584,6199124
16.0,6409488,6153404,7673834,8036240,6486480,8868255,6106968,7947738,7266854,6161024
25.0,6655512,6292088,7881846,8179006,6364008,9109738,6161400,7868280,7596960,6315964
