,1,2,3,4,5,6,7,8
6.0,4055220,3974490,4096400,4044950,3917498,4082000,4034750,3944500
12.0,4076540,4088268,4193175,4176270,4045769,4278040,4151000,4054505
19.0,4261140,4220880,4322780,4245850,4117529,4336020,4276250,3854585
