,A,B,C,D,E,F,G,H,J,K
8.0,8408,8379,8378,8370,8767,8271,8378,8677,8642,8767
18.0,9276,8785,8783,8775,9191,8640,8783,9060,9061,9191
26.0,9074,9110,9108,9099,9531,8947,9689,9394,9396,9531
